Customer_ID,Age,Gender,City,Annual_Income,Spending_Score,Online_Purchases,Store_Visits,Membership_Years,Preferred_Category,Avg_Basket_Value,Last_Purchase_Days
11513,59.0,Male,Pune,72979,74.0,22.0,6.0,12.0,Fashion,4664,158.0
11514,39.0,Male,Bangalore,51774,79.0,37.0,18.0,9.0,Home Decor,4501,76.0
11515,38.0,Female,Mumbai,58968,16.0,19.0,5.0,6.0,Home Decor,4335,52.0
11516,44.0,Female,Hyderabad,77265,38.0,26.0,17.0,13.0,Electronics,6174,94.0
11517,48.0,Male,Mumbai,74972,4.0,7.0,3.0,8.0,Home Decor,3290,36.0
11518,23.0,Male,Hyderabad,100306,4.0,36.0,5.0,12.0,Home Decor,8179,35.0
11519,44.0,Female,Mumbai,63102,100.0,2.0,3.0,1.0,Electronics,3689,66.0
11520,57.0,Female,Bangalore,45905,27.0,1.0,13.0,9.0,Grocery,4124,178.0
11521,51.0,Male,Hyderabad,134426,86.0,21.0,15.0,9.0,Fashion,5042,131.0
11522,29.0,Male,Delhi,74362,86.0,5.0,17.0,3.0,Fashion,5947,106.0
11523,62.0,Male,Mumbai,90856,17.0,38.0,15.0,1.0,Home Decor,4632,76.0
11524,24.0,Male,Mumbai,83046,98.0,39.0,5.0,8.0,Fashion,4530,4.0
11525,27.0,Male,Pune,74664,96.0,35.0,14.0,8.0,Home Decor,7164,55.0
11526,62.0,Male,Hyderabad,64306,70.0,43.0,11.0,12.0,Electronics,456,20.0
11527,34.0,Female,Delhi,-95,54.0,23.0,14.0,9.0,Electronics,3847,19.0
11528,43.0,Male,Bangalore,43419,97.0,11.0,7.0,14.0,Electronics,3349,136.0
11529,38.0,Male,Pune,78227,8.0,16.0,3.0,6.0,Fashion,4189,27.0
11530,45.0,Male,Delhi,2025,53.0,21.0,10.0,9.0,Home Decor,7785,136.0
11531,63.0,Male,Hyderabad,71790,100.0,18.0,11.0,12.0,Home Decor,3634,18.0
11532,19.0,Female,Delhi,86530,5.0,8.0,6.0,10.0,Fashion,4811,29.0
11533,60.0,Female,Mumbai,90831,69.0,11.0,5.0,9.0,Electronics,6095,46.0
11534,18.0,Male,Mumbai,84953,47.0,31.0,13.0,12.0,Grocery,3432,164.0
11535,68.0,Female,Pune,93959,74.0,30.0,12.0,13.0,Home Decor,425,131.0
11536,53.0,Female,Hyderabad,110140,40.0,16.0,19.0,4.0,Home Decor,-116,137.0
11537,68.0,Female,Hyderabad,97402,7.0,22.0,19.0,11.0,Fashion,7664,138.0
11538,43.0,Female,Delhi,74920,12.0,9.0,5.0,5.0,Grocery,5906,84.0
11539,46.0,Female,Pune,66634,94.0,29.0,9.0,6.0,Electronics,4344,1.0
11540,38.0,Female,Hyderabad,72865,25.0,18.0,4.0,6.0,Home Decor,4315,132.0
11541,28.0,Male,Mumbai,63112,28.0,25.0,15.0,10.0,Fashion,3299,176.0
11542,57.0,Male,Delhi,97939,43.0,25.0,3.0,2.0,Grocery,5322,101.0
11543,28.0,Male,Bangalore,84302,77.0,10.0,7.0,4.0,Fashion,6446,96.0
11544,53.0,Male,Mumbai,60473,47.0,19.0,14.0,12.0,Grocery,3209,18.0
11545,66.0,Male,Pune,103102,49.0,44.0,14.0,9.0,Fashion,5516,78.0
11546,56.0,Female,Hyderabad,62703,86.0,3.0,9.0,7.0,Grocery,3272,45.0
11547,57.0,Male,Mumbai,46355,54.0,46.0,3.0,9.0,Home Decor,4817,112.0
11548,52.0,Male,Bangalore,69731,18.0,11.0,9.0,6.0,Grocery,3877,15.0
11549,51.0,Female,Bangalore,49396,27.0,24.0,4.0,11.0,Electronics,6818,179.0
11550,64.0,Female,Pune,93405,72.0,9.0,17.0,7.0,Home Decor,5015,4.0
11551,41.0,Male,Mumbai,48864,6.0,21.0,6.0,9.0,Electronics,2697,147.0
11552,39.0,Female,Delhi,67115,75.0,6.0,16.0,14.0,Home Decor,4834,88.0
11553,22.0,Female,Mumbai,93492,93.0,23.0,18.0,12.0,Grocery,6974,94.0
11554,,,,52194,,,,,,2584,
11555,53.0,Female,Pune,80278,71.0,31.0,7.0,9.0,Fashion,4449,139.0
11556,64.0,Male,Pune,45664,22.0,20.0,3.0,3.0,Grocery,4204,28.0
11557,37.0,Female,Delhi,76109,59.0,6.0,6.0,14.0,Fashion,5419,75.0
11558,36.0,Male,Pune,84181,47.0,7.0,3.0,12.0,Fashion,4575,54.0
11559,52.0,Male,Pune,68946,68.0,37.0,12.0,14.0,Fashion,5732,65.0
11560,69.0,Female,Pune,70838,32.0,20.0,5.0,11.0,Fashion,3567,47.0
11561,60.0,Female,Pune,81099,83.0,7.0,17.0,12.0,Electronics,4653,118.0
11562,34.0,Female,Pune,62987,97.0,24.0,10.0,14.0,Grocery,4588,4.0
11563,62.0,Male,Bangalore,92238,1.0,27.0,7.0,8.0,Fashion,8580,34.0
11564,60.0,Female,Mumbai,104278,54.0,27.0,4.0,3.0,Electronics,5625,76.0
11565,51.0,Female,Hyderabad,46855,46.0,30.0,10.0,3.0,Home Decor,6689,61.0
11566,26.0,Female,Pune,114176,41.0,35.0,7.0,3.0,Fashion,8682,101.0
11567,43.0,Female,Hyderabad,62412,41.0,24.0,11.0,9.0,Fashion,5503,93.0
11568,19.0,Female,Hyderabad,119858,8.0,40.0,8.0,10.0,Electronics,4541,102.0
11569,26.0,Male,Bangalore,62752,32.0,36.0,8.0,14.0,Home Decor,3025,113.0
11570,26.0,Female,Pune,87684,30.0,37.0,5.0,3.0,Home Decor,2533,83.0
11571,57.0,Female,Hyderabad,87550,46.0,11.0,5.0,6.0,Electronics,683,148.0
11572,34.0,Female,Pune,60317,92.0,36.0,7.0,11.0,Fashion,6769,131.0
11573,18.0,Male,Delhi,71815,52.0,36.0,4.0,14.0,Grocery,5915,40.0
11574,42.0,Female,Delhi,105997,96.0,30.0,2.0,4.0,Electronics,4534,151.0
11575,60.0,Male,Delhi,61945,89.0,17.0,19.0,14.0,Grocery,4483,69.0
11576,57.0,Male,Hyderabad,59561,98.0,25.0,2.0,2.0,Fashion,2999,32.0
11577,59.0,Female,Delhi,41163,61.0,5.0,16.0,12.0,Fashion,5991,24.0
11578,42.0,Female,Bangalore,109188,97.0,8.0,12.0,12.0,Home Decor,3796,113.0
11579,56.0,Female,Bangalore,57980,13.0,10.0,15.0,3.0,Fashion,4473,179.0
11580,52.0,Male,Hyderabad,99999,89.0,30.0,10.0,5.0,Home Decor,2779,115.0
11581,20.0,Male,Pune,54966,40.0,45.0,6.0,10.0,Home Decor,3128,170.0
11582,67.0,Male,Mumbai,99214,61.0,1.0,13.0,4.0,Fashion,6862,35.0
11583,54.0,Male,Pune,90166,44.0,28.0,6.0,5.0,Home Decor,7225,32.0
11584,61.0,Male,Pune,64289,62.0,45.0,2.0,13.0,Fashion,2525,45.0
11585,61.0,Male,Pune,51643,44.0,41.0,14.0,12.0,Home Decor,6188,176.0
11586,68.0,Female,Pune,53674,48.0,4.0,18.0,11.0,Home Decor,3520,108.0
11587,47.0,Female,Mumbai,53355,74.0,22.0,6.0,1.0,Fashion,4002,86.0
11588,55.0,Male,Delhi,96629,59.0,35.0,19.0,4.0,Grocery,7401,177.0
11589,51.0,Female,Pune,370025,57.0,6.0,14.0,11.0,Electronics,17708,34.0
11590,29.0,Female,Bangalore,42121,95.0,12.0,13.0,10.0,Fashion,4411,144.0
11591,,,,63696,,,,,,1716,
11592,54.0,Male,Hyderabad,66724,25.0,9.0,5.0,13.0,Electronics,4324,147.0
11593,61.0,Female,Bangalore,16525,61.0,35.0,13.0,2.0,Grocery,3748,92.0
11594,66.0,Male,Pune,65087,46.0,15.0,6.0,7.0,Fashion,5918,157.0
11595,34.0,Male,Mumbai,88079,54.0,14.0,19.0,10.0,Home Decor,3915,54.0
11596,27.0,Female,Delhi,66559,34.0,42.0,11.0,9.0,Home Decor,7447,76.0
11597,66.0,Male,Hyderabad,76360,84.0,18.0,16.0,1.0,Fashion,5792,160.0
11598,64.0,Female,Delhi,82112,7.0,20.0,5.0,12.0,Home Decor,5394,100.0
11599,29.0,Female,Mumbai,61434,97.0,34.0,12.0,7.0,Electronics,6405,116.0
11600,33.0,Female,Hyderabad,88268,62.0,14.0,17.0,11.0,Home Decor,5401,124.0
11601,,,,106437,,,,,,6454,
11602,36.0,Female,Mumbai,31903,99.0,13.0,10.0,1.0,Electronics,4705,56.0
11603,25.0,Male,Delhi,61378,93.0,28.0,15.0,5.0,Fashion,4823,63.0
11604,48.0,Male,Pune,128240,76.0,4.0,19.0,1.0,Home Decor,3390,132.0
11605,38.0,Male,Mumbai,74264,5.0,48.0,17.0,3.0,Electronics,3572,139.0
11606,34.0,Male,Delhi,69128,76.0,17.0,19.0,8.0,Home Decor,7600,131.0
11607,40.0,Female,Pune,63548,93.0,0.0,19.0,13.0,Electronics,5933,155.0
11608,54.0,Female,Pune,101860,35.0,26.0,13.0,4.0,Grocery,1921,111.0
11609,33.0,Male,Mumbai,46525,84.0,26.0,13.0,12.0,Fashion,7115,172.0
11610,23.0,Female,Bangalore,93154,37.0,24.0,16.0,1.0,Fashion,5250,146.0
11611,25.0,Male,Hyderabad,63081,60.0,40.0,3.0,1.0,Fashion,3414,158.0
11612,42.0,Male,Mumbai,51253,65.0,20.0,4.0,8.0,Electronics,8571,70.0
11613,35.0,Male,Pune,64222,16.0,13.0,7.0,14.0,Grocery,7517,175.0
11614,42.0,Female,Pune,68840,30.0,19.0,3.0,8.0,Electronics,6510,34.0
11615,29.0,Female,Mumbai,57556,73.0,27.0,9.0,4.0,Fashion,5317,119.0
11616,,,,97819,,,,,,5680,
11617,43.0,Female,Hyderabad,51447,61.0,22.0,18.0,10.0,Fashion,666,42.0
11618,58.0,Male,Delhi,73501,74.0,10.0,14.0,11.0,Home Decor,6496,23.0
11619,62.0,Female,Mumbai,83435,77.0,1.0,5.0,2.0,Electronics,5362,40.0
11620,43.0,Female,Hyderabad,73243,48.0,19.0,3.0,2.0,Home Decor,5484,15.0
11621,,,,89305,,,,,,5442,
11622,49.0,Male,Pune,59160,84.0,24.0,11.0,6.0,Fashion,4062,57.0
11623,27.0,Male,Delhi,85565,93.0,36.0,17.0,8.0,Home Decor,3101,111.0
11624,33.0,Female,Mumbai,86305,64.0,21.0,8.0,7.0,Electronics,5185,142.0
11625,24.0,Female,Pune,94203,57.0,23.0,9.0,7.0,Fashion,2333,140.0
11626,34.0,Female,Pune,22858,68.0,14.0,8.0,3.0,Electronics,5563,107.0
11627,40.0,Female,Bangalore,82726,46.0,11.0,2.0,12.0,Home Decor,2943,117.0
11628,43.0,Male,Hyderabad,92531,28.0,45.0,4.0,2.0,Electronics,6932,35.0
11629,38.0,Female,Mumbai,59713,77.0,30.0,16.0,10.0,Electronics,2147,153.0
11630,39.0,Female,Mumbai,56304,3.0,42.0,9.0,7.0,Home Decor,4912,78.0
11631,24.0,Female,Mumbai,52465,37.0,30.0,9.0,4.0,Fashion,5149,2.0
11632,31.0,Male,Pune,44199,48.0,29.0,5.0,1.0,Electronics,7438,18.0
11633,32.0,Male,Bangalore,86644,19.0,40.0,3.0,1.0,Electronics,5511,35.0
11634,24.0,Female,Delhi,127047,92.0,19.0,14.0,4.0,Grocery,3373,9.0
11635,26.0,Female,Pune,56099,83.0,7.0,15.0,5.0,Grocery,3216,139.0
11636,68.0,Female,Delhi,58336,17.0,43.0,6.0,5.0,Fashion,7893,67.0
11637,65.0,Female,Bangalore,70384,82.0,29.0,16.0,1.0,Home Decor,4925,69.0
11638,25.0,Female,Hyderabad,29950,82.0,34.0,10.0,3.0,Fashion,4611,105.0
11639,67.0,Male,Mumbai,52611,87.0,20.0,14.0,6.0,Fashion,3610,38.0
11640,40.0,Male,Delhi,68575,40.0,46.0,12.0,10.0,Fashion,2574,70.0
11641,46.0,Male,Pune,47651,50.0,39.0,9.0,7.0,Electronics,8801,81.0
11642,35.0,Female,Delhi,99936,73.0,27.0,19.0,11.0,Electronics,5126,66.0
11643,48.0,Male,Hyderabad,37654,29.0,38.0,12.0,1.0,Fashion,2798,41.0
11644,47.0,Male,Mumbai,92525,51.0,16.0,13.0,8.0,Fashion,6484,24.0
11645,69.0,Male,Delhi,106712,42.0,11.0,13.0,4.0,Grocery,6194,178.0
11646,56.0,Female,Hyderabad,79543,29.0,49.0,17.0,13.0,Home Decor,2501,5.0
11647,52.0,Female,Pune,66563,66.0,17.0,2.0,9.0,Fashion,3830,21.0
11648,,,,76157,,,,,,5917,
11649,59.0,Female,Pune,58985,31.0,27.0,8.0,11.0,Fashion,6450,132.0
11650,56.0,Male,Mumbai,19098,92.0,2.0,7.0,6.0,Home Decor,3475,9.0
11651,34.0,Male,Pune,45518,52.0,14.0,5.0,1.0,Fashion,1269,69.0
11652,31.0,Male,Pune,69720,39.0,15.0,19.0,2.0,Home Decor,5492,68.0
11653,48.0,Male,Pune,46482,60.0,21.0,3.0,3.0,Electronics,6713,126.0
11654,41.0,Female,Pune,59671,94.0,48.0,13.0,2.0,Home Decor,4883,137.0
11655,52.0,Female,Mumbai,81979,99.0,30.0,6.0,10.0,Fashion,4387,146.0
11656,61.0,Female,Hyderabad,73625,51.0,30.0,11.0,7.0,Grocery,8173,59.0
11657,62.0,Female,Delhi,96461,84.0,0.0,4.0,12.0,Electronics,976,171.0
11658,51.0,Male,Bangalore,77354,16.0,10.0,3.0,1.0,Grocery,6447,80.0
11659,20.0,Female,Delhi,78824,98.0,5.0,4.0,9.0,Fashion,6566,29.0
11660,54.0,Male,Delhi,52192,14.0,22.0,3.0,2.0,Electronics,3456,176.0
11661,60.0,Female,Bangalore,36722,90.0,8.0,13.0,4.0,Grocery,373,51.0
11662,57.0,Female,Mumbai,59676,84.0,15.0,15.0,8.0,Fashion,6515,170.0
11663,43.0,Female,Bangalore,51820,42.0,37.0,12.0,11.0,Grocery,5643,36.0
11664,40.0,Male,Mumbai,65830,51.0,43.0,15.0,3.0,Home Decor,7842,76.0
11665,61.0,Male,Delhi,43349,24.0,18.0,11.0,9.0,Home Decor,3870,105.0
11666,56.0,Male,Mumbai,91062,82.0,44.0,11.0,7.0,Fashion,5349,45.0
11667,32.0,Male,Hyderabad,51728,43.0,12.0,13.0,10.0,Grocery,1643,101.0
11668,66.0,Female,Bangalore,60905,73.0,31.0,12.0,12.0,Fashion,6446,163.0
11669,21.0,Male,Hyderabad,69495,19.0,35.0,6.0,12.0,Grocery,1936,104.0
11670,,,,98079,,,,,,4926,
11671,,,,113967,,,,,,2918,
11672,42.0,Female,Delhi,115686,94.0,45.0,3.0,5.0,Fashion,5675,36.0
11673,30.0,Male,Hyderabad,37955,63.0,48.0,16.0,5.0,Grocery,4622,144.0
11674,35.0,Female,Delhi,60671,26.0,36.0,9.0,10.0,Fashion,4543,22.0
11675,50.0,Male,Bangalore,55915,95.0,30.0,14.0,5.0,Electronics,4875,69.0
11676,33.0,Female,Bangalore,79257,35.0,30.0,3.0,12.0,Grocery,5064,69.0
11677,62.0,Male,Delhi,77732,67.0,18.0,3.0,13.0,Grocery,7811,63.0
11678,59.0,Male,Bangalore,55424,56.0,1.0,7.0,9.0,Grocery,5944,75.0
11679,61.0,Male,Bangalore,53451,40.0,44.0,19.0,9.0,Electronics,3632,107.0
11680,19.0,Male,Delhi,45064,29.0,31.0,3.0,6.0,Electronics,3790,19.0
11681,52.0,Male,Hyderabad,3645,6.0,42.0,1.0,11.0,Fashion,7027,102.0
11682,59.0,Female,Bangalore,37545,52.0,33.0,12.0,11.0,Grocery,2858,126.0
11683,51.0,Male,Bangalore,91669,1.0,0.0,6.0,7.0,Electronics,5024,127.0
11684,47.0,Male,Bangalore,106617,52.0,20.0,7.0,10.0,Home Decor,1623,146.0
11685,30.0,Male,Bangalore,103696,24.0,2.0,2.0,8.0,Fashion,4765,114.0
11686,30.0,Male,Delhi,92730,34.0,26.0,18.0,9.0,Electronics,2793,73.0
11687,35.0,Male,Hyderabad,44701,7.0,43.0,15.0,6.0,Electronics,3701,114.0
11688,49.0,Female,Hyderabad,40469,75.0,6.0,15.0,8.0,Electronics,5378,145.0
11689,49.0,Female,Mumbai,24724,11.0,32.0,10.0,2.0,Fashion,6210,41.0
11690,52.0,Male,Bangalore,55420,36.0,8.0,17.0,10.0,Electronics,3570,161.0
11691,56.0,Female,Bangalore,72177,20.0,29.0,18.0,8.0,Electronics,7244,82.0
11692,63.0,Male,Mumbai,44805,63.0,17.0,18.0,13.0,Home Decor,2630,152.0
11693,69.0,Female,Hyderabad,80777,80.0,25.0,15.0,11.0,Home Decor,6565,77.0
11694,46.0,Female,Pune,86296,63.0,19.0,6.0,2.0,Home Decor,4164,168.0
11695,66.0,Male,Pune,58137,69.0,37.0,9.0,8.0,Electronics,6911,28.0
11696,46.0,Female,Hyderabad,36499,88.0,40.0,11.0,2.0,Home Decor,4162,110.0
11697,61.0,Female,Bangalore,104523,30.0,30.0,15.0,3.0,Grocery,3609,167.0
11698,33.0,Male,Pune,70878,30.0,7.0,3.0,7.0,Home Decor,6218,21.0
11699,61.0,Male,Delhi,118530,97.0,22.0,19.0,11.0,Home Decor,5882,165.0
11700,64.0,Female,Delhi,72309,84.0,49.0,1.0,9.0,Electronics,3917,130.0
11701,27.0,Female,Mumbai,74055,22.0,24.0,17.0,3.0,Grocery,6083,6.0
11702,47.0,Female,Hyderabad,45887,61.0,46.0,11.0,5.0,Home Decor,4735,52.0
11703,42.0,Male,Hyderabad,59411,21.0,0.0,18.0,9.0,Electronics,5294,5.0
11704,56.0,Female,Pune,31029,37.0,45.0,11.0,7.0,Grocery,5674,175.0
11705,37.0,Female,Bangalore,36409,27.0,17.0,7.0,14.0,Home Decor,2188,43.0
11706,22.0,Female,Hyderabad,88529,35.0,18.0,1.0,2.0,Electronics,5005,96.0
11707,18.0,Male,Pune,62935,38.0,41.0,12.0,5.0,Grocery,2074,101.0
11708,47.0,Male,Pune,59433,60.0,5.0,4.0,5.0,Home Decor,2902,114.0
11709,66.0,Male,Hyderabad,51489,70.0,16.0,8.0,9.0,Grocery,4781,40.0
11710,20.0,Male,Pune,60361,32.0,45.0,15.0,2.0,Grocery,6955,139.0
11711,62.0,Female,Mumbai,98326,80.0,44.0,11.0,1.0,Electronics,4532,142.0
11712,31.0,Male,Mumbai,73605,92.0,7.0,8.0,4.0,Fashion,4291,2.0
11713,47.0,Female,Hyderabad,40499,80.0,41.0,12.0,4.0,Grocery,4096,167.0
11714,67.0,Female,Bangalore,95759,27.0,8.0,3.0,1.0,Grocery,5784,63.0
11715,21.0,Female,Mumbai,113125,3.0,36.0,4.0,10.0,Grocery,2761,119.0
11716,35.0,Female,Mumbai,82367,49.0,26.0,12.0,7.0,Grocery,2189,146.0
11717,54.0,Male,Hyderabad,92282,85.0,35.0,8.0,2.0,Grocery,7704,94.0
11718,42.0,Male,Delhi,100519,30.0,5.0,10.0,11.0,Fashion,5828,79.0
11719,65.0,Male,Pune,28584,22.0,5.0,1.0,13.0,Electronics,3596,129.0
11720,18.0,Male,Mumbai,116606,19.0,44.0,13.0,9.0,Fashion,3715,145.0
11721,63.0,Male,Delhi,97470,31.0,3.0,7.0,7.0,Electronics,3888,54.0
11722,32.0,Female,Bangalore,82221,20.0,21.0,3.0,13.0,Fashion,2388,122.0
11723,26.0,Male,Delhi,66863,19.0,39.0,16.0,13.0,Electronics,4373,124.0
11724,32.0,Male,Hyderabad,36568,2.0,26.0,12.0,12.0,Home Decor,5045,167.0
11725,66.0,Male,Bangalore,61714,40.0,36.0,5.0,12.0,Grocery,7710,176.0
11726,41.0,Male,Bangalore,81209,39.0,1.0,18.0,14.0,Electronics,5211,66.0
11727,21.0,Female,Delhi,42391,91.0,8.0,8.0,7.0,Electronics,6484,143.0
11728,29.0,Female,Hyderabad,68256,72.0,10.0,12.0,1.0,Grocery,4417,22.0
11729,54.0,Female,Mumbai,40411,54.0,19.0,3.0,14.0,Home Decor,4082,20.0
11730,54.0,Female,Delhi,60384,27.0,42.0,16.0,9.0,Grocery,4987,93.0
11731,60.0,Female,Mumbai,36184,79.0,38.0,10.0,10.0,Electronics,6712,171.0
11732,23.0,Male,Delhi,33555,12.0,13.0,17.0,9.0,Electronics,3802,152.0
11733,56.0,Female,Mumbai,78502,78.0,25.0,10.0,2.0,Grocery,5444,43.0
11734,63.0,Female,Delhi,55506,71.0,37.0,3.0,10.0,Fashion,5390,21.0
11735,41.0,Female,Bangalore,57855,17.0,29.0,2.0,9.0,Grocery,4950,48.0
11736,28.0,Male,Pune,54163,90.0,35.0,14.0,2.0,Electronics,6725,66.0
11737,30.0,Male,Bangalore,138077,84.0,37.0,9.0,13.0,Electronics,5084,115.0
11738,51.0,Female,Mumbai,85184,10.0,34.0,17.0,2.0,Electronics,4718,16.0
11739,42.0,Male,Hyderabad,87868,19.0,5.0,4.0,13.0,Home Decor,4893,168.0
11740,24.0,Male,Bangalore,50614,82.0,2.0,15.0,13.0,Grocery,763,21.0
11741,69.0,Female,Pune,82618,30.0,0.0,13.0,13.0,Home Decor,4682,101.0
11742,,,,64306,,,,,,2869,
11743,25.0,Male,Bangalore,50413,25.0,22.0,9.0,3.0,Home Decor,4586,110.0
11744,37.0,Male,Delhi,118227,88.0,31.0,4.0,14.0,Fashion,4952,86.0
11745,,,,84319,,,,,,5917,
11746,68.0,Female,Mumbai,83058,66.0,22.0,15.0,7.0,Electronics,9027,5.0
11747,62.0,Female,Bangalore,45706,96.0,35.0,14.0,10.0,Grocery,7689,170.0
11748,63.0,Male,Mumbai,38244,35.0,5.0,3.0,6.0,Electronics,4978,111.0
11749,27.0,Female,Delhi,68561,51.0,16.0,17.0,7.0,Home Decor,6117,109.0
11750,60.0,Male,Pune,55662,71.0,17.0,8.0,6.0,Fashion,4199,30.0
11751,51.0,Male,Bangalore,85316,71.0,30.0,14.0,14.0,Home Decor,5383,95.0
11752,43.0,Male,Mumbai,86981,27.0,5.0,13.0,9.0,Home Decor,5427,9.0
11753,58.0,Female,Mumbai,71637,10.0,33.0,15.0,2.0,Grocery,3039,95.0
11754,66.0,Female,Mumbai,90692,97.0,43.0,11.0,8.0,Electronics,4078,95.0
11755,20.0,Female,Pune,74832,43.0,43.0,15.0,11.0,Home Decor,1605,41.0
11756,,,,48207,,,,,,4649,
11757,22.0,Male,Hyderabad,65043,71.0,35.0,9.0,14.0,Home Decor,4928,61.0
11758,22.0,Female,Hyderabad,73393,6.0,47.0,15.0,4.0,Home Decor,4854,6.0
11759,64.0,Male,Mumbai,93223,6.0,41.0,1.0,6.0,Home Decor,2997,119.0
11760,40.0,Female,Hyderabad,75623,77.0,24.0,12.0,6.0,Grocery,4840,26.0
11761,66.0,Female,Bangalore,55713,48.0,9.0,6.0,12.0,Fashion,5324,6.0
11762,26.0,Female,Hyderabad,94154,77.0,38.0,1.0,10.0,Home Decor,5923,53.0
11763,52.0,Male,Mumbai,79518,2.0,45.0,19.0,3.0,Home Decor,5536,61.0
11764,37.0,Male,Delhi,108641,83.0,38.0,13.0,8.0,Grocery,4374,161.0
11765,66.0,Male,Bangalore,72181,51.0,11.0,6.0,5.0,Electronics,4716,173.0
11766,59.0,Male,Pune,44066,61.0,10.0,17.0,11.0,Fashion,5511,94.0
11767,52.0,Male,Mumbai,99424,19.0,48.0,13.0,10.0,Grocery,4151,40.0
11768,67.0,Female,Pune,55580,2.0,42.0,9.0,11.0,Electronics,3293,24.0
11769,35.0,Male,Delhi,77385,51.0,2.0,8.0,4.0,Grocery,4243,92.0
11770,34.0,Male,Pune,74642,26.0,21.0,15.0,14.0,Grocery,5773,45.0
11771,41.0,Male,Mumbai,71140,70.0,3.0,18.0,14.0,Fashion,6443,38.0
11772,20.0,Male,Mumbai,65754,20.0,7.0,2.0,13.0,Fashion,6864,157.0
11773,49.0,Female,Delhi,28696,23.0,13.0,2.0,2.0,Fashion,3303,108.0
11774,52.0,Male,Mumbai,44947,54.0,19.0,11.0,14.0,Fashion,8850,136.0
11775,55.0,Female,Delhi,98053,15.0,23.0,1.0,10.0,Electronics,3586,64.0
11776,30.0,Female,Delhi,80720,6.0,13.0,18.0,1.0,Home Decor,4545,87.0
11777,64.0,Female,Mumbai,117732,92.0,27.0,7.0,13.0,Grocery,7379,107.0
11778,42.0,Male,Hyderabad,44057,35.0,15.0,17.0,7.0,Fashion,1666,51.0
11779,26.0,Female,Delhi,69233,75.0,31.0,16.0,10.0,Home Decor,5261,6.0
11780,21.0,Male,Mumbai,99079,8.0,46.0,7.0,11.0,Electronics,4423,175.0
11781,31.0,Male,Hyderabad,55854,57.0,11.0,7.0,3.0,Fashion,2209,177.0
11782,54.0,Male,Delhi,57865,50.0,15.0,2.0,3.0,Grocery,2239,85.0
11783,,,,62666,,,,,,7244,
11784,28.0,Male,Bangalore,58866,88.0,4.0,14.0,10.0,Fashion,6032,36.0
11785,58.0,Female,Bangalore,83294,21.0,11.0,8.0,12.0,Grocery,6896,89.0
11786,20.0,Female,Hyderabad,25494,36.0,28.0,12.0,13.0,Home Decor,2920,99.0
11787,45.0,Male,Delhi,111068,71.0,4.0,7.0,3.0,Grocery,5575,147.0
11788,46.0,Female,Mumbai,46008,69.0,41.0,6.0,2.0,Electronics,9515,37.0
11789,26.0,Male,Pune,17070,58.0,16.0,13.0,6.0,Fashion,4525,17.0
11790,20.0,Female,Mumbai,69744,63.0,46.0,12.0,14.0,Fashion,5100,16.0
11791,42.0,Female,Pune,60564,93.0,7.0,17.0,10.0,Grocery,5022,172.0
11792,51.0,Female,Pune,65550,16.0,39.0,16.0,3.0,Home Decor,4781,49.0
11793,29.0,Female,Delhi,77814,6.0,39.0,1.0,1.0,Fashion,3441,94.0
11794,59.0,Female,Hyderabad,86121,78.0,29.0,7.0,10.0,Grocery,5087,51.0
11795,26.0,Male,Mumbai,112166,52.0,9.0,3.0,13.0,Electronics,8255,5.0
11796,32.0,Male,Hyderabad,52746,2.0,19.0,6.0,13.0,Fashion,4899,97.0
11797,57.0,Female,Bangalore,89357,89.0,44.0,3.0,9.0,Grocery,7442,174.0
11798,42.0,Male,Delhi,87723,95.0,15.0,3.0,6.0,Home Decor,10712,73.0
11799,22.0,Female,Delhi,3980,77.0,40.0,8.0,6.0,Fashion,3372,145.0
11800,28.0,Male,Bangalore,49170,18.0,15.0,14.0,10.0,Fashion,6080,140.0
11801,51.0,Female,Mumbai,37825,81.0,41.0,9.0,9.0,Electronics,2671,152.0
11802,41.0,Female,Bangalore,81197,92.0,2.0,5.0,2.0,Grocery,4718,56.0
11803,32.0,Female,Mumbai,78445,76.0,22.0,15.0,10.0,Home Decor,9990,122.0
11804,55.0,Male,Pune,78948,35.0,21.0,17.0,9.0,Electronics,6293,126.0
11805,25.0,Male,Delhi,62360,86.0,27.0,10.0,14.0,Electronics,5612,79.0
11806,22.0,Female,Mumbai,64881,39.0,45.0,8.0,12.0,Electronics,2634,16.0
11807,65.0,Female,Hyderabad,69285,1.0,44.0,18.0,3.0,Grocery,3789,126.0
11808,,,,299860,,,,,,13316,
11809,35.0,Male,Delhi,89429,21.0,3.0,17.0,3.0,Fashion,2940,22.0
11810,23.0,Male,Bangalore,43258,1.0,37.0,4.0,1.0,Grocery,6657,110.0
11811,54.0,Male,Bangalore,50454,4.0,23.0,15.0,10.0,Electronics,6379,172.0
11812,65.0,Male,Mumbai,73032,96.0,18.0,10.0,7.0,Grocery,4670,95.0
11813,30.0,Female,Bangalore,60801,58.0,10.0,13.0,10.0,Home Decor,3907,43.0
11814,45.0,Male,Delhi,42280,1.0,39.0,1.0,13.0,Fashion,6452,79.0
11815,22.0,Female,Mumbai,83298,13.0,45.0,9.0,7.0,Electronics,8369,21.0
11816,30.0,Female,Pune,55692,46.0,39.0,5.0,2.0,Fashion,6982,123.0
11817,34.0,Male,Bangalore,48881,47.0,45.0,11.0,6.0,Grocery,5218,8.0
